state,gender,year,name,number,row_num
KY,F,1976,Amy,746,2
KY,F,1976,Angela,625,3
OH,F,1976,Jennifer,3234,1
OH,F,1976,Amy,2039,2
OH,F,1976,Heather,1602,3
WY,M,1976,Jason,125,1
WY,M,1976,Michael,102,2
WY,M,1976,Christopher,79,3
WA,M,1976,Jason,985,1
WA,M,1976,Michael,949,2
WA,M,1976,Christopher,708,3
NY,M,1976,Michael,5922,1
NY,M,1976,Christopher,3255,2
NY,M,1976,Jason,3209,3
NJ,F,1976,Jennifer,1765,1
NJ,F,1976,Melissa,761,2
NJ,F,1976,Amy,652,3
PA,F,1976,Jennifer,3342,1
PA,F,1976,Amy,1777,2
PA,F,1976,Heather,1558,3
AR,M,1976,Jason,642,1
AR,M,1976,Michael,612,2
AR,M,1976,Christopher,520,3
NC,F,1976,Jennifer,1418,1
NC,F,1976,Amy,813,2
NC,F,1976,Angela,714,3
IL,F,1976,Jennifer,3227,1
IL,F,1976,Amy,1681,2
IL,F,1976,Michelle,1201,3
MT,F,1976,Jennifer,241,1
MT,F,1976,Amy,124,2
MT,F,1976,Heather,109,3
ID,F,1976,Jennifer,329,1
ID,F,1976,Amy,189,2
ID,F,1976,Heather,148,3
NE,F,1976,Jennifer,513,1
NE,F,1976,Amy,341,2
NE,F,1976,Angela,272,3
PA,M,1976,Michael,4155,1
PA,M,1976,Jason,2686,2
PA,M,1976,David,2151,3
AL,F,1976,Jennifer,905,1
AL,F,1976,Amy,579,2
AL,F,1976,Kimberly,483,3
UT,F,1976,Jennifer,600,1
UT,F,1976,Amy,408,2
UT,F,1976,Heather,347,3
WY,F,1976,Jennifer,137,1
WY,F,1976,Heather,75,2
WY,F,1976,Amy,54,3
DC,F,1976,Jennifer,214,1
DC,F,1976,Nicole,120,2
DC,F,1976,Kimberly,117,3
GA,F,1976,Jennifer,1328,1
GA,F,1976,Amy,752,2
GA,F,1976,Amanda,622,3
MD,F,1976,Jennifer,893,1
MD,F,1976,Amy,423,2
MD,F,1976,Melissa,365,3
CO,F,1976,Jennifer,782,1
CO,F,1976,Amy,383,2
CO,F,1976,Heather,351,3
MO,M,1976,Michael,1510,1
MO,M,1976,Jason,1351,2
MO,M,1976,Christopher,1127,3
HI,F,1976,Jennifer,232,1
HI,F,1976,Michelle,111,2
HI,F,1976,Kimberly,83,3
IN,F,1976,Jennifer,1627,1
IN,F,1976,Amy,1108,2
IN,F,1976,Angela,901,3
ME,M,1976,Jason,317,1
ME,M,1976,Michael,284,2
ME,M,1976,Christopher,263,3
AK,F,1976,Jennifer,124,1
AK,F,1976,Heather,81,2
AK,F,1976,Angela,62,3
ID,M,1976,Michael,266,1
ID,M,1976,Jason,256,2
ID,M,1976,Jeremy,215,3
MA,M,1976,Michael,2035,1
MA,M,1976,Jason,1174,2
MA,M,1976,Christopher,1152,3
LA,F,1976,Jennifer,874,1
LA,F,1976,Melissa,478,2
LA,F,1976,Amy,446,3
NV,M,1976,Michael,213,1
NV,M,1976,Jason,165,2
NV,M,1976,Christopher,139,3
CT,M,1976,Michael,950,1
CT,M,1976,Christopher,633,2
CT,M,1976,David,594,3
VT,M,1976,Jason,164,1
VT,M,1976,Michael,121,2
VT,M,1976,Christopher,113,3
OR,F,1976,Jennifer,720,1
OR,F,1976,Amy,377,2
OR,F,1976,Heather,342,3
KS,M,1976,Jason,708,1
KS,M,1976,Michael,616,2
KS,M,1976,Christopher,502,3
IL,M,1976,Michael,3680,1
IL,M,1976,Jason,2717,2
IL,M,1976,Christopher,2008,3
OR,M,1976,Jason,654,1
OR,M,1976,Michael,628,2
OR,M,1976,Christopher,447,3
AZ,M,1976,Michael,768,1
AZ,M,1976,Jason,599,2
AZ,M,1976,Christopher,547,3
MD,M,1976,Michael,1065,1
MD,M,1976,Christopher,712,2
MD,M,1976,James,694,3
SC,M,1976,James,826,1
SC,M,1976,Michael,793,2
SC,M,1976,Christopher,694,3
SC,F,1976,Jennifer,672,1
SC,F,1976,Amy,396,2
SC,F,1976,Kimberly,374,3
MN,F,1976,Jennifer,1273,1
MN,F,1976,Amy,803,2
MN,F,1976,Jessica,662,3
DC,M,1976,Michael,371,1
DC,M,1976,David,236,2
DC,M,1976,James,232,3
TN,M,1976,Michael,1269,1
TN,M,1976,Jason,1257,2
TN,M,1976,James,1187,3
WI,F,1976,Jennifer,1642,1
WI,F,1976,Amy,925,2
WI,F,1976,Jessica,678,3
LA,M,1976,Michael,1091,1
LA,M,1976,Christopher,933,2
LA,M,1976,Jason,889,3
VA,M,1976,Michael,1473,1
VA,M,1976,Christopher,1250,2
VA,M,1976,Jason,1092,3
MS,M,1976,James,745,1
MS,M,1976,Michael,732,2
MS,M,1976,Christopher,704,3
MA,F,1976,Jennifer,1553,1
MA,F,1976,Amy,877,2
MA,F,1976,Melissa,705,3
CA,M,1976,Michael,6181,1
CA,M,1976,David,4350,2
CA,M,1976,Jason,4348,3
FL,M,1976,Michael,2203,1
FL,M,1976,Christopher,1648,2
FL,M,1976,Jason,1617,3
NC,M,1976,Michael,1543,1
NC,M,1976,Christopher,1352,2
NC,M,1976,James,1351,3
FL,F,1976,Jennifer,1955,1
FL,F,1976,Amy,803,2
FL,F,1976,Heather,803,3
TX,F,1976,Jennifer,3462,1
TX,F,1976,Amy,1831,2
TX,F,1976,Melissa,1735,3
NJ,M,1976,Michael,2542,1
NJ,M,1976,Christopher,1317,2
NJ,M,1976,David,1212,3
WI,M,1976,Jason,1510,1
WI,M,1976,Michael,1298,2
WI,M,1976,Matthew,988,3
ME,F,1976,Jennifer,322,1
ME,F,1976,Heather,205,2
ME,F,1976,Jessica,205,3
VA,F,1976,Jennifer,1329,1
VA,F,1976,Amy,746,2
VA,F,1976,Angela,592,3
IA,F,1976,Jennifer,995,1
IA,F,1976,Amy,646,2
IA,F,1976,Angela,525,3
IN,M,1976,Jason,1779,1
IN,M,1976,Michael,1680,2
IN,M,1976,Christopher,1189,3
NH,M,1976,Jason,262,1
NH,M,1976,Michael,241,2
NH,M,1976,Christopher,212,3
NM,F,1977,Jennifer,293,1
NM,F,1977,Melissa,200,2
NM,F,1977,Jessica,183,3
MD,M,1977,Michael,1046,1
MD,M,1977,Jason,793,2
MD,M,1977,Christopher,679,3
UT,F,1977,Jennifer,616,1
UT,F,1977,Heather,359,2
UT,F,1977,Amy,349,3
SD,M,1977,Jason,233,1
SD,M,1977,Michael,201,2
SD,M,1977,Ryan,186,3
MS,M,1977,James,728,1
MS,M,1977,Michael,678,2
MS,M,1977,Christopher,671,3
OR,M,1977,Michael,624,1
OR,M,1977,Jason,582,2
OR,M,1977,Christopher,531,3
AK,F,1977,Jennifer,140,1
AK,F,1977,Jessica,72,2
AK,F,1977,Sarah,47,3
WY,M,1977,Michael,137,1
WY,M,1977,Jason,103,2
WY,M,1977,Christopher,92,3
DE,F,1977,Jennifer,170,1
DE,F,1977,Heather,73,2
DE,F,1977,Amy,70,3
VT,M,1977,Jason,140,1
VT,M,1977,Michael,132,2
VT,M,1977,Christopher,106,3
MN,M,1977,Michael,1198,1
MN,M,1977,Jason,1107,2
MN,M,1977,Matthew,931,3
NY,M,1977,Michael,6009,1
NY,M,1977,Jason,3462,2
NY,M,1977,Christopher,3124,3
PA,M,1977,Michael,4207,1
PA,M,1977,Jason,3019,2
PA,M,1977,David,2228,3
AL,F,1977,Jennifer,965,1
AL,F,1977,Amanda,584,2
AL,F,1977,Amy,539,3
AR,M,1977,Jason,669,1
AR,M,1977,Christopher,573,2
AR,M,1977,Michael,567,3
WI,F,1977,Jennifer,1571,1
WI,F,1977,Jessica,872,2
WI,F,1977,Amy,827,3
OR,F,1977,Jennifer,728,1
OR,F,1977,Sarah,380,2
OR,F,1977,Amy,340,3
MT,F,1977,Jennifer,261,1
MT,F,1977,Amy,116,2
MT,F,1977,Heather,116,3
TN,F,1977,Jennifer,1205,1
TN,F,1977,Amy,723,2
TN,F,1977,Amanda,658,3
OH,F,1977,Jennifer,3096,1
OH,F,1977,Amy,1712,2
OH,F,1977,Melissa,1545,3
FL,F,1977,Jennifer,1986,1
FL,F,1977,Melissa,879,2
FL,F,1977,Heather,837,3
AL,M,1977,Christopher,1020,1
AL,M,1977,James,1000,2
AL,M,1977,Jason,970,3
FL,M,1977,Michael,2212,1
FL,M,1977,Jason,1747,2
FL,M,1977,Christopher,1679,3
RI,F,1977,Jennifer,281,1
RI,F,1977,Melissa,174,2
RI,F,1977,Jessica,141,3
UT,M,1977,Michael,616,1
UT,M,1977,Ryan,489,2
UT,M,1977,Jason,487,3
VA,M,1977,Michael,1515,1
VA,M,1977,Christopher,1339,2
VA,M,1977,Jason,1233,3
DC,F,1977,Jennifer,231,1
DC,F,1977,Kimberly,125,2
DC,F,1977,Elizabeth,92,3
NM,M,1977,Michael,363,1
NM,M,1977,Jason,283,2
NM,M,1977,Christopher,278,3
MT,M,1977,Michael,219,1
MT,M,1977,Jason,185,2
MT,M,1977,Joshua,176,3
TX,F,1977,Jennifer,3546,1
TX,F,1977,Melissa,1814,2
TX,F,1977,Jessica,1735,3
WI,M,1977,Jason,1461,1
WI,M,1977,Michael,1422,2
WI,M,1977,Matthew,961,3
MN,F,1977,Jennifer,1310,1
MN,F,1977,Jessica,805,2
MN,F,1977,Sarah,753,3
AZ,M,1977,Michael,716,1
AZ,M,1977,Jason,617,2
AZ,M,1977,Christopher,532,3
CA,F,1977,Jennifer,5543,1
CA,F,1977,Michelle,2238,2
CA,F,1977,Jessica,2227,3
ND,M,1977,Jason,237,1
ND,M,1977,Michael,206,2
ND,M,1977,Ryan,193,3
MD,F,1977,Jennifer,902,1
MD,F,1977,Melissa,401,2
MD,F,1977,Jessica,367,3
NH,F,1977,Jennifer,263,1
NH,F,1977,Jessica,194,2
NH,F,1977,Amy,152,3
SC,F,1977,Jennifer,654,1
SC,F,1977,Angela,353,2
SC,F,1977,Kimberly,342,3
WV,F,1977,Jennifer,476,1
WV,F,1977,Melissa,403,2
WV,F,1977,Amy,396,3
WY,F,1977,Jennifer,178,1
WY,F,1977,Jamie,62,2
WY,F,1977,Heather,60,3
DE,M,1977,Michael,217,1
DE,M,1977,Jason,144,2
DE,M,1977,John,137,3
NE,M,1977,Jason,490,1
NE,M,1977,Michael,408,2
NE,M,1977,Matthew,353,3
IL,M,1977,Michael,3803,1
IL,M,1977,Jason,2933,2
IL,M,1977,David,2097,3
WV,M,1977,Jason,727,1
WV,M,1977,Michael,636,2
WV,M,1977,James,541,3
OK,F,1977,Jennifer,790,1
OK,F,1977,Amy,412,2
OK,F,1977,Melissa,372,3
SD,F,1977,Jennifer,208,1
SD,F,1977,Amy,154,2
SD,F,1977,Heather,121,3
SC,M,1977,James,823,1
SC,M,1977,Michael,751,2
SC,M,1977,Christopher,718,3
MI,M,1977,Michael,3032,1
MI,M,1977,Jason,2983,2
MI,M,1977,Christopher,1812,3
OH,M,1977,Michael,3643,1
OH,M,1977,Jason,3362,2
OH,M,1977,Christopher,2247,3
OK,M,1977,Michael,841,1
OK,M,1977,Jason,803,2
OK,M,1977,Christopher,656,3
AK,M,1977,Jason,133,1
AK,M,1977,Michael,133,2
AK,M,1977,Christopher,104,3
MS,F,1977,Jennifer,560,1
MS,F,1977,Kimberly,336,2
MS,F,1977,Angela,319,3
CO,F,1977,Jennifer,866,1
CO,F,1977,Jessica,413,2
CO,F,1977,Heather,359,3
LA,M,1977,Michael,1126,1
LA,M,1977,Christopher,1008,2
LA,M,1977,Jason,997,3
NE,F,1977,Jennifer,528,1
NE,F,1977,Amy,296,2
NE,F,1977,Angela,253,3
CT,F,1977,Jennifer,787,1
CT,F,1977,Jessica,464,2
CT,F,1977,Melissa,390,3
IN,F,1977,Jennifer,1639,1
IN,F,1977,Heather,858,2
IN,F,1977,Amy,857,3
WA,F,1977,Jennifer,1087,1
WA,F,1977,Sarah,522,2
WA,F,1977,Heather,510,3
IN,M,1977,Jason,1843,1
IN,M,1977,Michael,1764,2
IN,M,1977,Christopher,1215,3
HI,M,1977,Michael,207,1
HI,M,1977,Jason,193,2
HI,M,1977,Christopher,188,3
NH,M,1977,Jason,274,1
NH,M,1977,Michael,250,2
NH,M,1977,Matthew,228,3
NC,M,1977,Michael,1643,1
NC,M,1977,Christopher,1457,2
NC,M,1977,Jason,1410,3
MO,F,1977,Jennifer,1428,1
MO,F,1977,Amy,811,2
MO,F,1977,Angela,699,3
CA,M,1977,Michael,6322,1
CA,M,1977,Jason,4426,2
CA,M,1977,David,4425,3
MO,M,1977,Michael,1493,1
MO,M,1977,Jason,1437,2
MO,M,1977,Christopher,1198,3
IL,F,1977,Jennifer,3197,1
IL,F,1977,Amy,1362,2
IL,F,1977,Melissa,1267,3
MI,F,1977,Jennifer,2757,1
MI,F,1977,Amy,1224,2
MI,F,1977,Melissa,1204,3
NC,F,1977,Jennifer,1299,1
NC,F,1977,Amy,747,2
NC,F,1977,Heather,686,3
TX,M,1977,Michael,3936,1
TX,M,1977,Christopher,3282,2
TX,M,1977,Jason,3249,3
IA,M,1977,Jason,914,1
IA,M,1977,Michael,827,2
IA,M,1977,Matthew,721,3
MA,F,1977,Jennifer,1532,1
MA,F,1977,Jessica,773,2
MA,F,1977,Melissa,745,3
GA,M,1977,Michael,1616,1
GA,M,1977,Christopher,1407,2
GA,M,1977,James,1339,3
KY,F,1977,Jennifer,1090,1
KY,F,1977,Amy,669,2
KY,F,1977,Melissa,650,3
VA,F,1977,Jennifer,1272,1
VA,F,1977,Amy,662,2
VA,F,1977,Heather,592,3
KS,F,1977,Jennifer,685,1
KS,F,1977,Amy,371,2
KS,F,1977,Angela,325,3
CO,M,1977,Michael,773,1
CO,M,1977,Jason,741,2
CO,M,1977,Christopher,621,3
ID,M,1977,Michael,275,1
ID,M,1977,Jason,254,2
ID,M,1977,David,232,3
KS,M,1977,Jason,661,1
KS,M,1977,Michael,576,2
KS,M,1977,Christopher,530,3
NJ,F,1977,Jennifer,1791,1
NJ,F,1977,Melissa,834,2
NJ,F,1977,Jessica,754,3
LA,F,1977,Jennifer,873,1
LA,F,1977,Jessica,498,2
LA,F,1977,Melissa,471,3
DC,M,1977,Michael,390,1
DC,M,1977,James,270,2
DC,M,1977,David,251,3
NJ,M,1977,Michael,2548,1
NJ,M,1977,Christopher,1329,2
NJ,M,1977,David,1276,3
ME,F,1977,Jennifer,320,1
ME,F,1977,Jessica,245,2
ME,F,1977,Amy,207,3
NV,M,1977,Michael,195,1
NV,M,1977,Jason,179,2
NV,M,1977,James,146,3
AR,F,1977,Jennifer,577,1
AR,F,1977,Amanda,394,2
AR,F,1977,Angela,308,3
ID,F,1977,Jennifer,295,1
ID,F,1977,Amy,157,2
ID,F,1977,Heather,153,3
PA,F,1977,Jennifer,3229,1
PA,F,1977,Heather,1549,2
PA,F,1977,Amy,1513,3
WA,M,1977,Jason,1005,1
WA,M,1977,Michael,992,2
WA,M,1977,Christopher,767,3
IA,F,1977,Jennifer,938,1
IA,F,1977,Amy,594,2
IA,F,1977,Sarah,502,3
AZ,F,1977,Jennifer,660,1
AZ,F,1977,Melissa,319,2
AZ,F,1977,Jessica,301,3
RI,M,1977,Michael,368,1
RI,M,1977,Jason,249,2
RI,M,1977,David,188,3
HI,F,1977,Jennifer,210,1
HI,F,1977,Michelle,111,2
HI,F,1977,Jessica,92,3
GA,F,1977,Jennifer,1332,1
GA,F,1977,Amanda,732,2
GA,F,1977,Kimberly,682,3
NV,F,1977,Jennifer,215,1
NV,F,1977,Heather,88,2
NV,F,1977,Jessica,81,3
ND,F,1977,Jennifer,260,1
ND,F,1977,Jessica,128,2
ND,F,1977,Angela,119,3
ME,M,1977,Jason,381,1
ME,M,1977,Michael,281,2
ME,M,1977,Christopher,274,3
NY,F,1977,Jennifer,3986,1
NY,F,1977,Jessica,2156,2
NY,F,1977,Melissa,1893,3
CT,M,1977,Michael,947,1
CT,M,1977,Christopher,663,2
CT,M,1977,Jason,650,3
MA,M,1977,Michael,1996,1
MA,M,1977,Jason,1307,2
MA,M,1977,Matthew,1263,3
VT,F,1977,Jennifer,144,1
VT,F,1977,Sarah,108,2
VT,F,1977,Jessica,99,3
KY,M,1977,Jason,1280,1
KY,M,1977,Michael,1272,2
KY,M,1977,James,1208,3
TN,M,1977,Jason,1364,1
TN,M,1977,Michael,1319,2
TN,M,1977,James,1245,3
CO,M,1978,Michael,803,1
CO,M,1978,Jason,629,2
CO,M,1978,Christopher,625,3
SC,M,1978,James,848,1
SC,M,1978,Michael,782,2
SC,M,1978,Christopher,756,3
ID,M,1978,Michael,294,1
ID,M,1978,Jason,271,2
ID,M,1978,Joshua,208,3
IL,F,1978,Jennifer,2814,1
IL,F,1978,Melissa,1364,2
IL,F,1978,Amy,1172,3
MT,F,1978,Jennifer,215,1
MT,F,1978,Jessica,123,2
MT,F,1978,Heather,114,3
RI,M,1978,Michael,412,1
RI,M,1978,Jason,226,2
RI,M,1978,David,204,3
AZ,M,1978,Michael,827,1
AZ,M,1978,Christopher,599,2
AZ,M,1978,Jason,584,3
FL,F,1978,Jennifer,1859,1
FL,F,1978,Melissa,1000,2
FL,F,1978,Jessica,865,3
MA,M,1978,Michael,2134,1
MA,M,1978,Matthew,1319,2
MA,M,1978,Christopher,1245,3
MN,M,1978,Michael,1275,1
MN,M,1978,Jason,1038,2
MN,M,1978,Matthew,982,3
VT,F,1978,Jennifer,143,1
VT,F,1978,Jessica,108,2
VT,F,1978,Sarah,107,3
AR,F,1978,Jennifer,517,1
AR,F,1978,Amanda,422,2
AR,F,1978,Amy,262,3
DC,M,1978,Michael,352,1
DC,M,1978,James,233,2
DC,M,1978,David,228,3
IN,M,1978,Jason,1604,1
IN,M,1978,Michael,1588,2
IN,M,1978,Christopher,1224,3
NJ,M,1978,Michael,2523,1
NJ,M,1978,Christopher,1325,2
NJ,M,1978,David,1323,3
MI,F,1978,Jennifer,2668,1
MI,F,1978,Melissa,1307,2
MI,F,1978,Sarah,1173,3
WY,M,1978,Michael,145,1
WY,M,1978,Jason,131,2
WY,M,1978,Christopher,127,3
AK,F,1978,Jennifer,129,1
AK,F,1978,Heather,75,2
AK,F,1978,Jessica,72,3
MD,M,1978,Michael,1110,1
MD,M,1978,Jason,735,2
MD,M,1978,Christopher,704,3
WV,F,1978,Jennifer,513,1
WV,F,1978,Amanda,336,2
WV,F,1978,Melissa,334,3
MN,F,1978,Jennifer,1247,1
MN,F,1978,Jessica,783,2
MN,F,1978,Sarah,783,3
PA,M,1978,Michael,4095,1
PA,M,1978,Jason,2695,2
PA,M,1978,Matthew,2236,3
IN,F,1978,Jennifer,1511,1
IN,F,1978,Amanda,880,2
IN,F,1978,Amy,797,3
CT,M,1978,Michael,995,1
CT,M,1978,Jason,610,2
CT,M,1978,Christopher,608,3
ND,F,1978,Jennifer,228,1
ND,F,1978,Jessica,154,2
ND,F,1978,Melissa,141,3
GA,M,1978,Michael,1482,1
GA,M,1978,James,1327,2
GA,M,1978,Christopher,1303,3
MS,M,1978,James,722,1
MS,M,1978,Christopher,675,2
MS,M,1978,Michael,627,3
CA,M,1978,Michael,6491,1
CA,M,1978,David,4580,2
CA,M,1978,Jason,4304,3
NY,M,1978,Michael,5855,1
NY,M,1978,Jason,3255,2
NY,M,1978,Christopher,3247,3
NY,F,1978,Jennifer,3745,1
NY,F,1978,Jessica,2193,2
NY,F,1978,Melissa,2051,3
DE,F,1978,Jennifer,170,1
DE,F,1978,Kelly,80,2
DE,F,1978,Melissa,76,3
OH,F,1978,Jennifer,3039,1
OH,F,1978,Melissa,1599,2
OH,F,1978,Amy,1510,3
WI,F,1978,Jennifer,1436,1
WI,F,1978,Jessica,869,2
WI,F,1978,Sarah,763,3
AL,F,1978,Jennifer,800,1
AL,F,1978,Amanda,523,2
AL,F,1978,Amy,419,3
PA,F,1978,Jennifer,3073,1
PA,F,1978,Melissa,1499,2
PA,F,1978,Amy,1376,3
MS,F,1978,Jennifer,572,1
MS,F,1978,Amanda,356,2
MS,F,1978,Angela,318,3
NE,F,1978,Jennifer,479,1
NE,F,1978,Sarah,248,2
NE,F,1978,Amy,243,3
NE,M,1978,Michael,452,1
NE,M,1978,Jason,411,2
NE,M,1978,Matthew,407,3
TX,M,1978,Michael,3860,1
TX,M,1978,Christopher,3409,2
TX,M,1978,Jason,3235,3
OH,M,1978,Michael,3642,1
OH,M,1978,Jason,3062,2
OH,M,1978,Christopher,2291,3
SD,M,1978,Michael,207,1
SD,M,1978,Jason,176,2
SD,M,1978,Ryan,173,3
MA,F,1978,Jennifer,1494,1
MA,F,1978,Melissa,862,2
MA,F,1978,Jessica,772,3
NM,M,1978,Michael,380,1
NM,M,1978,Christopher,312,2
NM,M,1978,Jason,276,3
UT,M,1978,Michael,655,1
UT,M,1978,David,521,2
UT,M,1978,Jason,509,3
NH,M,1978,Michael,270,1
NH,M,1978,Matthew,238,2
NH,M,1978,Christopher,231,3
SD,F,1978,Jennifer,215,1
SD,F,1978,Jessica,143,2
SD,F,1978,Amy,119,3
WA,F,1978,Jennifer,1058,1
WA,F,1978,Sarah,524,2
WA,F,1978,Jessica,490,3
MT,M,1978,Michael,199,1
MT,M,1978,Jason,195,2
MT,M,1978,Joshua,163,3
VA,M,1978,Michael,1385,1
VA,M,1978,Christopher,1280,2
VA,M,1978,Jason,1193,3
NH,F,1978,Jennifer,244,1
NH,F,1978,Jessica,183,2
NH,F,1978,Sarah,158,3
WA,M,1978,Michael,1047,1
WA,M,1978,Jason,888,2
WA,M,1978,Christopher,812,3
NC,M,1978,Michael,1522,1
NC,M,1978,Christopher,1427,2
NC,M,1978,James,1334,3
TX,F,1978,Jennifer,3664,1
TX,F,1978,Melissa,1838,2
TX,F,1978,Jessica,1783,3
ME,M,1978,Jason,312,1
ME,M,1978,Michael,286,2
ME,M,1978,Matthew,284,3
KS,M,1978,Jason,618,1
KS,M,1978,Michael,574,2
KS,M,1978,Christopher,552,3
WV,M,1978,Jason,661,1
WV,M,1978,Michael,627,2
WV,M,1978,James,570,3
LA,M,1978,Michael,1141,1
LA,M,1978,Christopher,1040,2
LA,M,1978,Jason,940,3
NC,F,1978,Jennifer,1324,1
NC,F,1978,Crystal,769,2
NC,F,1978,Amanda,623,3
FL,M,1978,Michael,2248,1
FL,M,1978,Christopher,1816,2
FL,M,1978,Jason,1642,3
VT,M,1978,Christopher,118,1
VT,M,1978,Jason,118,2
VT,M,1978,Michael,113,3
AZ,F,1978,Jennifer,612,1
AZ,F,1978,Melissa,356,2
AZ,F,1978,Jessica,342,3
IA,F,1978,Jennifer,937,1
IA,F,1978,Amy,517,2
IA,F,1978,Sarah,490,3
TN,F,1978,Jennifer,1130,1
TN,F,1978,Amanda,777,2
TN,F,1978,Amy,619,3
WY,F,1978,Jennifer,130,1
WY,F,1978,Jessica,69,2
WY,F,1978,Amy,66,3
DE,M,1978,Michael,204,1
DE,M,1978,Christopher,140,2
DE,M,1978,John,133,3
HI,F,1978,Jennifer,206,1
HI,F,1978,Michelle,108,2
HI,F,1978,Jessica,86,3
ID,F,1978,Jennifer,334,1
ID,F,1978,Jessica,162,2
ID,F,1978,Melissa,155,3
MO,F,1978,Jennifer,1395,1
MO,F,1978,Amy,745,2
MO,F,1978,Angela,716,3
OK,F,1978,Jennifer,794,1
OK,F,1978,Amanda,429,2
OK,F,1978,Amy,374,3
KY,M,1978,Michael,1185,1
KY,M,1978,James,1183,2
KY,M,1978,Jason,1163,3
KS,F,1978,Jennifer,674,1
KS,F,1978,Amy,322,2
KS,F,1978,Melissa,315,3
MI,M,1978,Michael,3091,1
MI,M,1978,Jason,2842,2
MI,M,1978,Matthew,1849,3
OK,M,1978,Michael,834,1
OK,M,1978,Jason,713,2
OK,M,1978,Christopher,686,3
ND,M,1978,Michael,211,1
ND,M,1978,Jason,201,2
ND,M,1978,Ryan,193,3
AR,M,1978,Jason,594,1
AR,M,1978,Michael,566,2
AR,M,1978,Christopher,550,3
HI,M,1978,Jason,203,1
HI,M,1978,Michael,198,2
HI,M,1978,Christopher,185,3
OR,M,1978,Michael,646,1
OR,M,1978,Jason,613,2
OR,M,1978,Christopher,548,3
MD,F,1978,Jennifer,908,1
MD,F,1978,Jessica,392,2
MD,F,1978,Melissa,383,3
TN,M,1978,Michael,1281,1
TN,M,1978,James,1252,2
TN,M,1978,Jason,1244,3
GA,F,1978,Jennifer,1153,1
GA,F,1978,Amanda,807,2
GA,F,1978,Melissa,641,3
NM,F,1978,Jennifer,277,1
NM,F,1978,Melissa,193,2
NM,F,1978,Jessica,190,3
MO,M,1978,Michael,1488,1
MO,M,1978,Jason,1351,2
MO,M,1978,Christopher,1177,3
NJ,F,1978,Jennifer,1676,1
NJ,F,1978,Melissa,879,2
NJ,F,1978,Jessica,800,3
AK,M,1978,Michael,149,1
AK,M,1978,Christopher,137,2
AK,M,1978,Jason,127,3
CA,F,1978,Jennifer,5294,1
CA,F,1978,Melissa,2449,2
CA,F,1978,Jessica,2418,3
NV,F,1978,Jennifer,196,1
NV,F,1978,Jessica,96,2
NV,F,1978,Melissa,85,3
ME,F,1978,Jennifer,302,1
ME,F,1978,Jessica,247,2
ME,F,1978,Sarah,192,3
NV,M,1978,Michael,205,1
NV,M,1978,Jason,184,2
NV,M,1978,Christopher,177,3
LA,F,1978,Jennifer,854,1
LA,F,1978,Jessica,490,2
LA,F,1978,Melissa,465,3
DC,F,1978,Jennifer,194,1
DC,F,1978,Jessica,117,2
DC,F,1978,Nicole,110,3
IL,M,1978,Michael,3629,1
IL,M,1978,Jason,2409,2
IL,M,1978,Christopher,2028,3
RI,F,1978,Jennifer,283,1
RI,F,1978,Jessica,177,2
RI,F,1978,Melissa,175,3
KY,F,1978,Jennifer,1019,1
KY,F,1978,Melissa,622,2
KY,F,1978,Amanda,590,3
VA,F,1978,Jennifer,1243,1
VA,F,1978,Melissa,597,2
VA,F,1978,Amy,552,3
AL,M,1978,James,963,1
AL,M,1978,Christopher,958,2
AL,M,1978,Michael,933,3
WI,M,1978,Michael,1392,1
WI,M,1978,Jason,1389,2
WI,M,1978,Matthew,1090,3
IA,M,1978,Jason,815,1
IA,M,1978,Matthew,777,2
IA,M,1978,Michael,747,3
OR,F,1978,Jennifer,694,1
OR,F,1978,Sarah,429,2
OR,F,1978,Jessica,354,3
CO,F,1978,Jennifer,851,1
CO,F,1978,Jessica,412,2
CO,F,1978,Melissa,390,3
CT,F,1978,Jennifer,805,1
CT,F,1978,Jessica,401,2
CT,F,1978,Melissa,389,3
SC,F,1978,Jennifer,634,1
SC,F,1978,Crystal,368,2
SC,F,1978,Melissa,348,3
UT,F,1978,Jennifer,567,1
UT,F,1978,Heather,356,2
UT,F,1978,Amy,334,3
VA,F,1979,Jennifer,1241,1
VA,F,1979,Melissa,729,2
VA,F,1979,Amanda,710,3
WA,M,1979,Michael,1060,1
WA,M,1979,Christopher,937,2
WA,M,1979,Jason,873,3
NV,F,1979,Jennifer,223,1
NV,F,1979,Melissa,102,2
NV,F,1979,Jessica,93,3
CO,M,1979,Michael,867,1
CO,M,1979,Christopher,692,2
CO,M,1979,Jason,655,3
WI,M,1979,Michael,1523,1
WI,M,1979,Jason,1266,2
WI,M,1979,Matthew,1146,3
OR,F,1979,Jennifer,725,1
OR,F,1979,Sarah,450,2
OR,F,1979,Melissa,428,3
AL,F,1979,Jennifer,855,1
AL,F,1979,Amanda,823,2
AL,F,1979,Kimberly,464,3
RI,F,1979,Jennifer,229,1
RI,F,1979,Melissa,181,2
RI,F,1979,Jessica,171,3
MT,F,1979,Jennifer,222,1
MT,F,1979,Amanda,137,2
MT,F,1979,Melissa,128,3
IN,M,1979,Michael,1590,1
IN,M,1979,Jason,1529,2
IN,M,1979,Christopher,1289,3
TX,M,1979,Michael,3975,1
TX,M,1979,Christopher,3659,2
TX,M,1979,Jason,3281,3
IA,M,1979,Matthew,829,1
